# Frecuencia [Hz], Z [Ohm], Fase []
1.875000000000000000e+04,3.432850000000000000e+04,-8.397129999999999939e+01
2.000000000000000000e+04,3.217129999999999927e+04,-8.417310000000000514e+01
2.307690000000000146e+04,2.798629999999999927e+04,-8.441880000000000450e+01
2.727270000000000073e+04,2.372420000000000073e+04,-8.463509999999999422e+01
2.857140000000000146e+04,2.267690000000000146e+04,-8.472599999999999909e+01
3.157890000000000146e+04,2.055170000000000073e+04,-8.489530000000000598e+01
3.529409999999999854e+04,1.841040000000000146e+04,-8.500010000000000332e+01
4.000000000000000000e+04,1.628050000000000000e+04,-8.497020000000000550e+01
4.615380000000000291e+04,1.414629999999999927e+04,-8.489470000000000027e+01
5.217390000000000146e+04,1.253510000000000036e+04,-8.485320000000000107e+01
6.000000000000000000e+04,1.092679999999999927e+04,-8.468009999999999593e+01
6.666669999999999709e+04,9.852000000000000000e+03,-8.448799999999999955e+01
7.058819999999999709e+04,9.314590000000000146e+03,-8.435689999999999600e+01
8.000000000000000000e+04,8.239989999999999782e+03,-8.403019999999999357e+01
1.000000000000000000e+05,6.621420000000000073e+03,-8.323789999999999623e+01
1.090910000000000000e+05,6.082930000000000291e+03,-8.282710000000000150e+01
1.200000000000000000e+05,5.543409999999999854e+03,-8.238599999999999568e+01
1.333330000000000000e+05,5.004329999999999927e+03,-8.180540000000000589e+01
1.411760000000000000e+05,4.735430000000000291e+03,-8.148250000000000171e+01
1.600000000000000000e+05,4.196289999999999964e+03,-8.068689999999999429e+01
1.846150000000000000e+05,3.658960000000000036e+03,-7.959590000000000032e+01
